0,7.043007,13.215744,20.535822
1,-9.572852,-6.982645,41.830051
2,-7.196544,-0.733912,30.714268
3,-17.199832,5.218388,31.026746
4,-29.069207,9.0856,32.365972
5,-34.85944,6.188573,28.63086
6,-41.019297,-0.086877,33.821449
7,-36.522678,-17.373242,41.27996
8,-37.942339,-16.03032,16.285687
9,-30.229745,-22.497621,18.809321
10,-37.258072,-30.816691,19.613248
11,-26.918086,-31.649023,22.321378
12,-26.549959,-41.576086,26.913203
13,-25.043894,-46.961824,27.410703
14,-22.865551,-55.990424,32.380867
15,-20.331274,-60.93983,38.244005
16,-11.901508,-63.378423,42.500173
17,-2.943525,-60.299073,32.678902
18,3.407205,-62.898669,35.892865
19,15.900222,-59.724609,34.749989
20,17.373741,-60.616415,34.910755
21,23.833195,-60.659072,27.18759
22,35.245538,-56.204721,30.491011
23,30.845982,-44.470829,28.285774
24,32.963376,-28.412353,39.107366
25,46.022495,-33.090184,32.071849
26,41.067013,-23.773704,19.464255
27,46.031457,-12.631386,18.482155
28,45.885562,-3.859615,23.869111
29,57.062158,-3.686875,25.446443
30,48.889265,4.844389,39.158238
31,51.539342,17.186854,31.198962
32,42.992295,13.963292,34.598191
33,45.455839,25.410348,24.86607
34,38.731364,33.383451,31.845238
35,29.297253,38.528648,32.000105
36,30.537491,47.798229,41.020453
37,22.440079,45.580932,44.642767
38,16.435691,48.329423,35.025441
39,7.139025,55.95588,35.357245
40,0.77001,55.699025,33.285631
41,-0.431432,49.928033,20.535714
42,-8.330473,44.492915,21.904789
43,-16.419071,51.886597,24.85704
44,-21.561461,37.894882,28.705313
45,-31.900952,43.892722,29.464432
46,-36.591775,49.084862,24.553802
47,-33.564462,34.698952,33.321466
48,-41.781795,32.262474,24.071427
49,-41.621606,22.639505,16.651853
50,-52.100958,22.57833,26.750087
51,-49.805539,16.704915,38.839392
52,-50.369814,9.989587,43.239911
53,-48.812173,5.745907,32.79771
54,-36.429831,5.780544,42.678623
55,-41.400107,-7.663271,31.464321
56,-33.400297,-20.688143,40.743894
57,-38.815715,-23.780434,41.505196
58,-35.910002,-30.718272,43.928518
59,-33.150331,-35.695157,48.95408
60,-29.063748,-35.034114,43.341814
61,-22.540282,-39.470929,36.714065
62,4.238142,-25.465962,37.142972
63,1.834007,-39.954588,39.732091
64,-0.795837,-29.006469,40.357171
65,2.605543,-28.763867,51.294635
66,9.39966,-30.213839,41.339263
67,14.600165,-25.356796,37.455361
68,27.16709,-23.404137,38.071595
69,34.152063,-24.23831,41.9643
70,33.776888,-7.388907,50.982096
71,47.363302,-17.063072,46.116074
72,50.90363,3.274165,54.923354
73,42.74276,-5.637778,43.958351
74,40.365019,0.66334,38.809427
75,37.921962,13.4907,38.622464
76,38.011397,18.319959,40.821456
77,31.702404,23.997291,44.821435
78,26.167907,28.836335,56.726181
79,24.598714,35.145971,45.714314
80,23.961157,42.392116,54.970239
81,15.212177,37.379753,47.892944
82,5.470204,42.563199,47.991134
83,1.09047,48.548623,47.249901
84,-6.128167,47.819923,59.226238
85,-20.381497,40.900764,55.267795
86,-12.288243,41.433324,42.857157
87,-15.786558,36.770688,43.17829
88,-19.363491,27.965136,35.428565
89,-24.087056,18.385469,38.112248
90,-28.591962,10.725647,40.863096
91,-29.669329,6.312757,46.142936
92,-29.967508,-0.34433,47.113153
93,-36.993852,-5.710091,50.000002
94,-31.369192,-14.868542,51.785724
95,-37.445134,-17.065359,58.428535
96,-37.92309,-19.979026,69.178573
97,-25.758008,-20.594789,61.428556
98,-20.078012,-26.534483,70.178667
99,-13.701415,-16.753498,69.776744
100,-0.250631,-21.309242,71.488077
101,2.446138,-39.696093,67.812423
102,-3.4421,-45.486344,68.214401
103,-2.873725,-42.594084,65.803487
104,-6.01149,-42.76546,57.219634
105,-7.532037,-36.466258,39.732309
106,3.152103,-47.129567,39.404771
107,11.960515,-39.223917,50.446435
108,18.111847,-49.7042,41.107149
109,21.760523,-36.776998,50.513411
110,29.498818,-34.812847,54.434579
111,29.500232,-37.84387,62.261883
